microseconds,logic,Trigger
20450,1,0
20500,0,0
20550,0,0
20600,0,0
20650,0,0
20700,0,0
20750,0,0
20800,0,0
20850,0,0
20900,0,0
20950,0,0
21000,0,0
21050,0,0
21100,1,0
21150,1,0
21200,1,0
21250,1,0
21300,1,0
21350,1,0
21400,1,0
21450,1,0
21500,1,0
21550,1,0
21600,1,0
21650,1,0
21700,0,0
21750,0,0
21800,0,0
21850,0,0
21900,0,0
21950,0,0
22000,0,0
22050,0,0
22100,0,0
22150,0,0
22200,0,0
22250,1,0
22300,1,0
22350,1,0
22400,1,0
22450,1,0
22500,1,0
22550,1,0
22600,1,0
22650,1,0
22700,1,0
22750,1,0
22800,1,0
22850,0,0
22900,0,0
22950,0,0
23000,0,0
23050,0,0
23100,0,0
23150,0,0
23200,0,0
23250,0,0
23300,0,0
23350,0,0
23400,0,0
23450,1,0
23500,1,0
23550,1,0
23600,1,0
23650,1,0
23700,1,0
23750,1,0
23800,1,0
23850,1,0
23900,1,0
23950,1,0
24000,1,0
24050,1,0
24100,1,0
24150,1,0
24200,1,0
24250,1,0
24300,1,0
24350,1,0
24400,1,0
24450,1,0
24500,1,0
24550,1,0
24600,1,0
24650,1,0
24700,1,0
24750,1,0
24800,1,0
24850,1,0
24900,1,0
24950,1,0
25000,1,0
25050,1,0
25100,0,0
25150,0,0
25200,0,0
25250,0,0
25300,0,0
25350,0,0
25400,0,0
25450,0,0
25500,0,0
25550,0,0
25600,0,0
25650,1,0
25700,1,0
25750,1,0
25800,1,0
25850,1,0
25900,1,0
25950,1,0
26000,1,0
26050,1,0
26100,1,0
26150,1,0
26200,1,0
26250,1,0
26300,1,0
26350,1,0
26400,1,0
26450,1,0
26500,1,0
26550,1,0
26600,1,0
26650,1,0
26700,1,0
26750,1,0
26800,1,0
26850,1,0
26900,1,0
26950,1,0
27000,1,0
27050,1,0
27100,1,0
27150,1,0
27200,1,0
27250,1,0
27300,1,0
27350,0,0
27400,0,0
27450,0,0
27500,0,0
27550,0,0
27600,0,0
27650,0,0
27700,0,0
27750,0,0
27800,0,0
27850,0,0
27900,1,0
27950,1,0
28000,1,0
28050,1,0
28100,1,0
28150,1,0
28200,1,0
28250,1,0
28300,1,0
28350,1,0
28400,1,0
28450,1,0
28500,1,0
28550,1,0
28600,1,0
28650,1,0
28700,1,0
28750,1,0
28800,1,0
28850,1,0
28900,1,0
28950,1,0
29000,1,0
29050,1,0
29100,1,0
29150,1,0
29200,1,0
29250,1,0
29300,1,0
29350,1,0
29400,1,0
29450,1,0
29500,1,0
29550,0,0
29600,0,0
29650,0,0
29700,0,0
29750,0,0
29800,0,0
29850,0,0
29900,0,0
29950,0,0
30000,0,0
30050,0,0
30100,0,0
30150,1,0
30200,1,0
30250,1,0
30300,1,0
30350,1,0
30400,1,0
30450,1,0
30500,1,0
30550,1,0
30600,1,0
30650,1,0
30700,1,0
30750,1,0
30800,1,0
30850,1,0
30900,1,0
30950,1,0
31000,1,0
31050,1,0
31100,1,0
31150,1,0
31200,1,0
31250,1,0
31300,1,0
31350,1,0
31399,1,0
31450,1,0
31500,1,0
31550,1,0
31600,1,0
31649,1,0
31700,1,0
31750,1,0
31800,0,0
31850,0,0
31899,0,0
31950,0,0
32000,0,0
32050,0,0
32099,0,0
32149,0,0
32200,0,0
32250,0,0
32300,0,0
32349,1,0
32400,1,0
32450,1,0
32500,1,0
32550,1,0
32599,1,0
32650,1,0
32700,1,0
32750,1,0
32800,1,0
32850,1,0
32900,1,0
32950,1,0
33000,1,0
33050,1,0
33100,1,0
33150,1,0
33200,1,0
33250,1,0
33300,1,0
33350,1,0
33400,1,0
33450,1,0
33500,1,0
33550,1,0
33600,1,0
33650,1,0
33700,1,0
33750,1,0
33800,1,0
33850,1,0
33900,1,0
33950,1,0
34000,0,0
34050,0,0
34100,0,0
34150,0,0
34200,0,0
34250,0,0
34300,0,0
34350,0,0
34400,0,0
34450,0,0
34500,0,0
34550,0,0
34600,1,0
34650,1,0
34700,1,0
34750,1,0
34800,1,0
34850,1,0
34900,1,0
34950,1,0
35000,1,0
35050,1,0
35100,1,0
35150,1,0
35200,1,0
35250,1,0
35300,1,0
35350,1,0
35400,1,0
35450,1,0
35500,1,0
35550,1,0
35600,1,0
35650,1,0
35700,1,0
35750,1,0
35800,1,0
35850,1,0
35900,1,0
35950,1,0
36000,1,0
36050,1,0
36100,1,0
36150,1,0
36200,1,0
36250,0,0
36300,0,0
36350,0,0
36400,0,0
36450,0,0
36500,0,0
36550,0,0
36600,0,0
36650,0,0
36700,0,0
36750,0,0
36800,1,0
36850,1,0
36900,1,0
36950,1,0
37000,1,0
37050,1,0
37100,1,0
37150,1,0
37200,1,0
37250,1,0
37300,1,0
37350,1,0
37400,1,0
37450,1,0
37500,1,0
37550,1,0
37600,1,0
37650,1,0
37700,1,0
37750,1,0
37800,1,0
37850,1,0
37900,1,0
37950,1,0
38000,1,0
38050,1,0
38100,1,0
38150,1,0
38200,1,0
38250,1,0
38300,1,0
38350,1,0
38400,1,0
38450,1,0
38500,0,0
38550,0,0
38600,0,0
38650,0,0
38700,0,0
38750,0,0
38800,0,0
38850,0,0
38900,0,0
38950,0,0
39000,0,0
39050,1,0
39100,1,0
39150,1,0
39200,1,0
39250,1,0
39300,1,0
39350,1,0
39400,1,0
39450,1,0
39500,1,0
39550,1,0
39600,1,0
39650,1,0
39700,1,0
39750,1,0
39800,1,0
39850,1,0
39900,1,0
39950,1,0
40000,1,0
40050,1,0
40100,1,0
40150,1,0
40200,1,0
40250,1,0
40300,1,0
40350,1,0
40400,1,0
40450,1,0
40500,1,0
40550,1,0
40600,1,0
40650,1,0
40700,0,0
40750,0,0
40800,0,0
40850,0,0
40900,0,0
40950,0,0
41000,0,0
41050,0,0
41100,0,0
41150,0,0
41200,0,0
41250,0,0
41300,1,0
41350,1,0
41400,1,0
41450,1,0
41500,1,0
41550,1,0
41600,1,0
41650,1,0
41700,1,0
41750,1,0
41800,1,0
41850,1,0
41900,1,0
41950,1,0
42000,1,0
42050,1,0
42100,1,0
42150,1,0
42200,1,0
42250,1,0
42300,1,0
42350,1,0
42400,1,0
42450,1,0
42500,1,0
42550,1,0
42600,1,0
42650,1,0
42700,1,0
42750,1,0
42800,1,0
42850,1,0
42900,1,0
42950,0,0
43000,0,0
43050,0,0
43100,0,0
43150,0,0
43200,0,0
43250,0,0
43300,0,0
43350,0,0
43400,0,0
43450,0,0
43500,1,0
43550,1,0
43600,1,0
43650,1,0
43700,1,0
43750,1,0
43800,1,0
43850,1,0
43900,1,0
43950,1,0
44000,1,0
44050,1,0
44100,0,0
44150,0,0
44200,0,0
44250,0,0
44300,0,0
44350,0,0
44400,0,0
44450,0,0
44500,0,0
44550,0,0
44600,0,0
44650,0,0
44700,1,0
44750,1,0
44800,1,0
44850,1,0
44900,1,0
44950,1,0
45000,1,0
45050,1,0
45100,1,0
45150,1,0
45200,1,0
45250,0,0
45300,0,0
45350,0,0
45400,0,0
45450,0,0
45500,0,0
45550,0,0
45600,0,0
45650,0,0
45700,0,0
45750,0,0
45800,0,0
45850,1,0
45900,1,0
45950,1,0
46000,1,0
46050,1,0
46100,1,0
46150,1,0
46200,1,0
46250,1,0
46300,1,0
46350,1,0
46400,1,0
46450,1,0
46500,1,0
46550,1,0
46600,1,0
46650,1,0
46700,1,0
46750,1,0
46800,1,0
46850,1,0
46900,1,0
46950,1,0
47000,1,0
47050,1,0
47100,1,0
47150,1,0
47200,1,0
47250,1,0
47300,1,0
47350,1,0
47400,1,0
47450,1,0
47500,0,0
47550,0,0
47600,0,0
47650,0,0
47700,0,0
47750,0,0
47800,0,0
47850,0,0
47900,0,0
47950,0,0
48000,0,0
48050,1,0
48100,1,0
48150,1,0
48200,1,0
48250,1,0
48300,1,0
48350,1,0
48400,1,0
48450,1,0
48500,1,0
48550,1,0
48600,1,0
48650,1,0
48700,1,0
48750,1,0
48800,1,0
48850,1,0
48900,1,0
48950,1,0
49000,1,0
49050,1,0
49100,1,0
49150,1,0
49200,1,0
49250,1,0
49300,1,0
49350,1,0
49400,1,0
49450,1,0
49500,1,0
49550,1,0
49600,1,0
49650,1,0
49700,1,0
49750,0,0
49800,0,0
49850,0,0
49900,0,0
49950,0,0
50000,0,0
50050,0,0
50100,0,0
50150,0,0
50200,0,0
50250,0,0
50300,1,0
50350,1,0
50400,1,0
50450,1,0
50500,1,0
50550,1,0
50600,1,0
50650,1,0
50700,1,0
50750,1,0
50800,1,0
50850,1,0
50900,0,0
50950,0,0
51000,0,0
51050,0,0
51100,0,0
51150,0,0
51200,0,0
51250,0,0
51300,0,0
51350,0,0
51400,0,0
51450,1,0
51500,1,0
51550,1,0
51600,1,0
51650,1,0
51700,1,0
51750,1,0
51800,1,0
51850,1,0
51900,1,0
51950,1,0
52000,1,0
52050,0,0
52100,0,0
52150,0,0
52200,0,0
52250,0,0
52300,0,0
52350,0,0
52400,0,0
52450,0,0
52500,0,0
52550,0,0
52600,1,0
52650,1,0
52700,1,0
52750,1,0
52800,1,0
52850,1,0
52900,1,0
52950,1,0
53000,1,0
53050,1,0
53100,1,0
53150,1,0
53200,0,0
53250,0,0
53300,0,0
53350,0,0
53400,0,0
53450,0,0
53500,0,0
53550,0,0
53600,0,0
53650,0,0
53700,0,0
53750,0,0
53800,1,0
53850,1,0
53900,1,0
53950,1,0
54000,1,0
54050,1,0
54100,1,0
54150,1,0
54200,1,0
54250,1,0
54300,1,0
54350,0,0
54400,0,0
54450,0,0
54500,0,0
54550,0,0
54600,0,0
54650,0,0
54700,0,0
54750,0,0
54800,0,0
54850,0,0
54900,0,0
54950,1,0
55000,1,0
55050,1,0
55100,1,0
55150,1,0
55200,1,0
55250,1,0
55300,1,0
55350,1,0
55400,1,0
55450,1,0
55500,1,0
55550,1,0
55600,1,0
55650,1,0
55700,1,0
55750,1,0
55800,1,0
55850,1,0
55900,1,0
55950,1,0
56000,1,0
56050,1,0
56100,1,0
56150,1,0
56200,1,0
56250,1,0
56300,1,0
56350,1,0
56400,1,0
56450,1,0
56500,1,0
56550,1,0
56600,0,0
56650,0,0
56700,0,0
56750,0,0
56800,0,0
56850,0,0
56900,0,0
56950,0,0
57000,0,0
57050,0,0
57100,0,0
57150,0,0
57200,1,0
57250,1,0
57300,1,0
57350,1,0
57400,1,0
57450,1,0
57500,1,0
57550,1,0
57600,1,0
57650,1,0
57700,1,0
57750,1,0
57800,1,0
57850,1,0
57900,1,0
57950,1,0
58000,1,0
58050,1,0
58100,1,0
58150,1,0
58200,1,0
58250,1,0
58300,1,0
58350,1,0
58400,1,0
58450,1,0
58500,1,0
58550,1,0
58600,1,0
58650,1,0
58700,1,0
58750,1,0
58800,1,0
58850,0,0
58900,0,0
58950,0,0
59000,0,0
59050,0,0
59100,0,0
59150,0,0
59200,0,0
59250,0,0
59300,0,0
59350,0,0
59400,1,0
59450,1,0
59500,1,0
59550,1,0
59600,1,0
59650,1,0
59700,1,0
59750,1,0
59800,1,0
59850,1,0
59900,1,0
59950,1,0
60000,0,0
60050,0,0
60100,0,0
60150,0,0
60200,0,0
60250,0,0
60300,0,0
60350,0,0
60400,0,0
60450,0,0
60500,0,0
60550,1,0
60600,1,0
60650,1,0
60700,1,0
60750,1,0
60800,1,0
60850,1,0
60900,1,0
60950,1,0
61000,1,0
61050,1,0
61100,1,0
61150,0,0
61200,0,0
61250,0,0
61300,0,0
61350,0,0
61400,0,0
61450,0,0
61500,0,0
61550,0,0
61600,0,0
61650,0,0
61700,0,0
61750,1,0
61800,1,0
61850,1,0
61900,1,0
61950,1,0
62000,1,0
62050,1,0
62100,1,0
62150,1,0
62200,1,0
62250,1,0
62300,1,0
62350,1,0
62400,1,0
62450,1,0
62500,1,0
62549,1,0
62600,1,0
62650,1,0
62700,1,0
62750,1,0
62799,1,0
62850,1,0
62900,1,0
62950,1,0
63000,1,0
63049,1,0
63100,1,0
63150,1,0
63200,1,0
63250,1,0
63299,1,0
63350,1,0
63400,0,0
63450,0,0
63500,0,0
63549,0,0
63600,0,0
63650,0,0
63700,0,0
63750,0,0
63799,0,0
63850,0,0
63900,0,0
63950,1,0
64000,1,0
64049,1,0
64100,1,0
64150,1,0
64199,1,0
64250,1,0
64299,1,0
64350,1,0
64400,1,0
64449,1,0
64500,1,0
64549,1,0
64600,1,0
64650,1,0
64699,1,0
64750,1,0
64800,1,0
64850,1,0
64900,1,0
64949,1,0
65000,1,0
65050,1,0
65100,1,0
65150,1,0
65199,1,0
65250,1,0
65300,1,0
65350,1,0
65400,1,0
65449,1,0
65500,1,0
65550,1,0
65600,1,0
65650,0,0
65700,0,0
65750,0,0
65800,0,0
65850,0,0
65900,0,0
65950,0,0
66000,0,0
66050,0,0
66100,0,0
66150,0,0
66200,1,0
66250,1,0
66300,1,0
66350,1,0
66400,1,0
66450,1,0
66500,1,0
66550,1,0
66600,1,0
66650,1,0
66700,1,0
66750,1,0
66800,1,0
66850,1,0
66900,1,0
66950,1,0
67000,1,0
67050,1,0
67100,1,0
67150,1,0
67200,1,0
67250,1,0
67300,1,0
67350,1,0
67400,1,0
67450,1,0
67500,1,0
67550,1,0
67600,1,0
67650,1,0
67700,1,0
67750,1,0
67800,1,0
67850,0,0
67900,0,0
67950,0,0
68000,0,0
68050,0,0
68100,0,0
68150,0,0
68200,0,0
68250,0,0
68300,0,0
68350,0,0
68400,0,0
68450,1,0
68500,1,0
68550,1,0
68600,1,0
68650,1,0
68700,1,0
68750,1,0
68800,1,0
68850,1,0
68900,1,0
68950,1,0
69000,1,0
69050,1,0
69100,1,0
69150,1,0
69200,1,0
69250,1,0
69300,1,0
69350,1,0
69400,1,0
69450,1,0
69500,1,0
69550,1,0
69600,1,0
69650,1,0
69700,1,0
69750,1,0
69800,1,0
69850,1,0
69900,1,0
69950,1,0
70000,1,0
70050,1,0
70100,1,0
70150,1,0
70200,1,0
70250,1,0
70300,1,0
70350,1,0
70400,1,0
70450,1,0
70500,1,0
70550,1,0
70600,1,0
70650,1,0
70700,1,0
70750,1,0
70800,1,0
70850,1,0
70900,1,0
70950,1,0
71000,1,0
71050,1,0
71100,1,0
71150,1,0
71200,1,0
71250,1,0
71300,1,0
71350,1,0
71400,1,0
71450,1,0
71500,1,0
71550,1,0
71600,1,0
71650,1,0
71700,1,0
71750,1,0
71800,1,0
71850,1,0
71900,1,0
71950,1,0
72000,1,0
72050,1,0
72100,1,0
72150,1,0
72200,1,0
72250,1,0
72300,1,0
72350,1,0
72400,1,0
72450,1,0
72500,1,0
72550,1,0
72600,1,0
72650,1,0
72700,1,0
72750,1,0
72800,1,0
72850,1,0
72900,1,0
72950,1,0
73000,1,0
73050,1,0
73100,1,0
73150,1,0
73200,1,0
73250,1,0
73300,1,0
73350,1,0
73400,1,0
73450,1,0
73500,1,0
73550,1,0
73600,1,0
73650,1,0
73700,1,0
73750,1,0
73800,1,0
73850,1,0
73900,1,0
73950,1,0
74000,1,0
74050,1,0
74100,1,0
74150,1,0
74200,1,0
74250,1,0
74300,1,0
74350,1,0
74400,1,0
74450,1,0
74500,1,0
74550,1,0
74600,1,0
74650,1,0
74700,1,0
74750,1,0
74800,1,0
74850,1,0
74900,1,0
74950,1,0
75000,1,0
75050,1,0
75100,1,0
75150,1,0
75200,1,0
75250,1,0
75300,1,0
75350,1,0
75400,1,0
75450,1,0
75500,1,0
75550,1,0
75600,1,0
75650,1,0
75700,1,0
75750,1,0
75800,1,0
75850,1,0
75900,1,0
75950,1,0
76000,1,0
76050,1,0
76100,1,0
76150,1,0
76200,1,0
76250,1,0
76300,1,0
76350,1,0
76400,1,0
76450,1,0
76500,1,0
76550,1,0
76600,1,0
76650,1,0
76700,1,0
76750,1,0
76800,1,0
76850,1,0
76900,1,0
76950,1,0
77000,1,0
77050,1,0
77100,1,0
77150,1,0
77200,1,0
77250,1,0
77300,1,0
77350,1,0
77400,1,0
77450,1,0
77500,1,0
77550,1,0
77600,1,0
77650,1,0
77700,1,0
77750,1,0
77800,1,0
77850,1,0
77900,1,0
77950,1,0
78000,1,0
78050,1,0
78100,1,0
78150,1,0
78200,1,0
78250,1,0
78300,1,0
78350,1,0
78400,1,0
78450,1,0
78500,1,0
78550,1,0
78600,1,0
78650,1,0
78700,1,0
78750,1,0
78800,1,0
78850,1,0
78900,1,0
78950,1,0
79000,1,0
79050,1,0
79100,1,0
79150,1,0
79200,1,0
79250,1,0
79300,1,0
79350,1,0
79400,1,0
79450,1,0
79500,1,0
79550,1,0
79600,1,0
79650,1,0
79700,1,0
79750,1,0
79800,1,0
79850,1,0
79900,1,0
79950,1,0
80000,1,0
80050,1,0
80100,1,0
80150,1,0
80200,1,0
80250,1,0
80300,1,0
80350,1,0
80400,1,0
80450,1,0
80500,1,0
80550,1,0
80600,1,0
80650,1,0
80700,1,0
80750,1,0
80800,1,0
80850,1,0
80900,1,0
80950,1,0
81000,1,0
81050,1,0
81100,1,0
81150,1,0
81200,1,0
81250,1,0
81300,1,0
81350,1,0
81400,1,0
81450,1,0
81500,1,0
81550,1,0
81600,1,0
81650,1,0
81700,1,0
81750,1,0
81800,1,0
81850,1,0
81900,1,0
81950,1,0
82000,1,0
82050,1,0
82100,1,0
82150,1,0
82200,1,0
82250,1,0
82300,1,0
82350,1,0
82400,1,0
82450,1,0
82500,1,0
82550,1,0
82600,1,0
82650,1,0
82700,1,0
82750,1,0
82800,1,0
82850,1,0
82900,1,0
82950,1,0
83000,1,0
83050,1,0
83100,1,0
83150,1,0
83200,1,0
83250,1,0
83300,1,0
83350,1,0
83400,1,0
83450,1,0
83500,1,0
83550,1,0
83600,1,0
83650,1,0
83700,1,0
83750,1,0
83800,1,0
83850,1,0
83900,1,0
83950,1,0
84000,1,0
84050,1,0
84100,1,0
84150,1,0
84200,1,0
84250,1,0
84300,1,0
84350,1,0
84400,1,0
84450,1,0
84500,1,0
84550,1,0
84600,1,0
84650,1,0
84700,1,0
84750,1,0
84800,1,0
84850,1,0
84900,1,0
84950,1,0
85000,1,0
85050,1,0
85100,1,0
85150,1,0
85200,1,0
85250,1,0
85300,1,0
85350,1,0
85400,1,0
85450,1,0
85500,1,0
85550,1,0
85600,1,0
85650,1,0
85700,1,0
85750,1,0
85800,1,0
85850,1,0
85900,1,0
85950,1,0
86000,1,0
86050,1,0
86100,1,0
86150,1,0
86200,1,0
86250,1,0
86300,1,0
86350,1,0
86400,1,0
86450,1,0
86500,1,0
86550,1,0
86600,1,0
86650,1,0
86700,1,0
86750,1,0
86800,1,0
86850,1,0
86900,1,0
86950,1,0
87000,1,0
87050,1,0
87100,1,0
87150,1,0
87200,1,0
87250,1,0
87300,1,0
87350,1,0
87400,1,0
87450,1,0
87500,1,0
87550,1,0
87600,1,0
87650,1,0
87700,1,0
87750,1,0
87800,1,0
87850,1,0
87900,1,0
87950,1,0
88000,1,0
88050,1,0
88100,1,0
88150,1,0
88200,1,0
88250,1,0
88300,1,0
88350,1,0
88400,1,0
88450,1,0
88500,1,0
88550,1,0
88600,1,0
88650,1,0
88700,1,0
88750,1,0
88800,1,0
88850,1,0
88900,1,0
88950,1,0
89000,1,0
89050,1,0
89100,1,0
89150,1,0
89200,1,0
89250,1,0
89300,1,0
89350,1,0
89400,1,0
89450,1,0
89500,1,0
89550,1,0
89600,1,0
89650,1,0
89700,1,0
89750,1,0
89800,1,0
89850,1,0
89900,1,0
89950,1,0
90000,1,0
90050,1,0
90100,1,0
90150,1,0
90200,1,0
90250,1,0
90300,1,0
90350,1,0
90400,1,0
90450,1,0
90500,1,0
90550,1,0
90600,1,0
90650,1,0
90700,1,0
90750,1,0
90800,1,0
90850,1,0
90900,1,0
90950,1,0
91000,1,0
91050,1,0
91100,1,0
91150,1,0
91200,1,0
91250,1,0
91300,1,0
91350,1,0
91400,1,0
91450,1,0
91500,1,0
91550,1,0
91600,1,0
91650,1,0
91700,1,0
91750,1,0
91800,1,0
91850,1,0
91900,1,0
91950,1,0
92000,1,0
92050,1,0
92100,1,0
92150,1,0
92200,1,0
92250,1,0
92300,1,0
92350,1,0
92400,1,0
92450,1,0
92500,1,0
92550,1,0
92600,1,0
92650,1,0
92700,1,0
92750,1,0
92800,1,0
92850,1,0
92900,1,0
92950,1,0
93000,1,0
93050,1,0
93100,1,0
93150,1,0
93200,1,0
93250,1,0
93300,1,0
93350,1,0
93400,1,0
93450,1,0
93500,1,0
93550,1,0
93600,1,0
93650,1,0
93700,1,0
93750,1,0
93800,1,0
93850,1,0
93900,1,0
93950,1,0
94000,1,0
94050,1,0
94100,1,0
94150,1,0
94200,1,0
94250,1,0
94300,1,0
94350,1,0
94400,1,0
94450,1,0
94500,1,0
94550,1,0
94600,1,0
94650,1,0
94700,1,0
94750,1,0
94800,1,0
94850,1,0
94900,1,0
94950,1,0
95000,1,0
95050,1,0
95100,1,0
95150,1,0
95200,1,0
95250,1,0
95300,1,0
95350,1,0
95400,1,0
95450,1,0
95500,1,0
95550,1,0
95600,1,0
95650,1,0
95700,1,0
95750,1,0
95800,1,0
95850,1,0
95900,1,0
95950,1,0
96000,1,0
96050,1,0
96100,1,0
96150,1,0
96200,1,0
96250,1,0
96300,1,0
96350,1,0
96400,1,0
96450,1,0
96500,1,0
96550,1,0
96600,1,0
96650,1,0
96700,1,0
96750,1,0
96800,1,0
96850,1,0
96900,1,0
96950,1,0
97000,1,0
97050,1,0
97100,1,0
97150,1,0
97200,1,0
97250,1,0
97300,1,0
97350,1,0
97400,1,0
97450,1,0
97500,1,0
97550,1,0
97600,1,0
97650,1,0
97700,1,0
97750,1,0
97800,1,0
97850,1,0
97900,1,0
97950,1,0
98000,1,0
98050,1,0
98100,1,0
98150,1,0
98200,1,0
98250,1,0
98300,1,0
98350,1,0
98400,1,0
98450,1,0
98500,1,0
98550,1,0
98600,1,0
98650,1,0
98700,1,0
98750,1,0
98800,1,0
98850,1,0
98900,1,0
98950,1,0
99000,1,0
99050,1,0
99100,1,0
99150,1,0
99200,1,0
99250,1,0
99300,1,0
99350,1,0
99400,1,0
99450,1,0
99500,1,0
99550,1,0
99600,1,0
99650,1,0
99700,1,0
99750,1,0
99800,1,0
99850,1,0
99900,1,0
